space_id,band,orid,claim_idx,n_claims,in_pilot,rep1,rep2,archived,agree
snaykey/repro-two-timescale-sa,m>10,Iww9TICvKj,1,5,False,toy,toy,toy,True
snaykey/repro-two-timescale-sa,m>10,Iww9TICvKj,2,5,False,toy,toy,toy,True
snaykey/repro-two-timescale-sa,m>10,Iww9TICvKj,3,5,False,toy,toy,toy,True
snaykey/repro-two-timescale-sa,m>10,Iww9TICvKj,4,5,False,toy,toy,verified,True
snaykey/repro-two-timescale-sa,m>10,Iww9TICvKj,5,5,False,toy,toy,verified,True
sotayamashita/repro-corruption-robust-regret-bounds-for-online-inverse-optimization,m>10,g7LE4mukGq,1,5,False,toy,toy,toy,True
sotayamashita/repro-corruption-robust-regret-bounds-for-online-inverse-optimization,m>10,g7LE4mukGq,2,5,False,toy,toy,toy,True
sotayamashita/repro-corruption-robust-regret-bounds-for-online-inverse-optimization,m>10,g7LE4mukGq,3,5,False,toy,toy,toy,True
sotayamashita/repro-corruption-robust-regret-bounds-for-online-inverse-optimization,m>10,g7LE4mukGq,4,5,False,inconclusive,inconclusive,inconclusive,True
sotayamashita/repro-corruption-robust-regret-bounds-for-online-inverse-optimization,m>10,g7LE4mukGq,5,5,False,toy,toy,toy,True
ProCreations/repro-positive-distribution-shift-as-a-framework-for-understanding-tractable-learning,m>10,lgELNxtUNn,1,5,False,verified,verified,verified,True
ProCreations/repro-positive-distribution-shift-as-a-framework-for-understanding-tractable-learning,m>10,lgELNxtUNn,2,5,False,verified,verified,verified,True
ProCreations/repro-positive-distribution-shift-as-a-framework-for-understanding-tractable-learning,m>10,lgELNxtUNn,3,5,False,verified,verified,verified,True
ProCreations/repro-positive-distribution-shift-as-a-framework-for-understanding-tractable-learning,m>10,lgELNxtUNn,4,5,False,verified,verified,verified,True
ProCreations/repro-positive-distribution-shift-as-a-framework-for-understanding-tractable-learning,m>10,lgELNxtUNn,5,5,False,verified,toy,verified,False
NaveenVenu/EKmiOtjZjI,m>10,EKmiOtjZjI,1,6,False,verified,verified,verified,True
NaveenVenu/EKmiOtjZjI,m>10,EKmiOtjZjI,2,6,False,verified,verified,inconclusive,True
NaveenVenu/EKmiOtjZjI,m>10,EKmiOtjZjI,3,6,False,verified,verified,verified,True
NaveenVenu/EKmiOtjZjI,m>10,EKmiOtjZjI,4,6,False,verified,verified,verified,True
NaveenVenu/EKmiOtjZjI,m>10,EKmiOtjZjI,5,6,False,verified,verified,verified,True
NaveenVenu/EKmiOtjZjI,m>10,EKmiOtjZjI,6,6,False,inconclusive,verified,inconclusive,False
SabaPivot/repro-are-two-datasets-close-enough-with-statistical-significance-a-kernel-distributional-closen,m>10,dWuxvV7ekd,1,6,False,verified,verified,verified,True
SabaPivot/repro-are-two-datasets-close-enough-with-statistical-significance-a-kernel-distributional-closen,m>10,dWuxvV7ekd,2,6,False,verified,verified,verified,True
SabaPivot/repro-are-two-datasets-close-enough-with-statistical-significance-a-kernel-distributional-closen,m>10,dWuxvV7ekd,3,6,False,verified,verified,verified,True
SabaPivot/repro-are-two-datasets-close-enough-with-statistical-significance-a-kernel-distributional-closen,m>10,dWuxvV7ekd,4,6,False,verified,verified,verified,True
SabaPivot/repro-are-two-datasets-close-enough-with-statistical-significance-a-kernel-distributional-closen,m>10,dWuxvV7ekd,5,6,False,falsified,falsified,falsified,True
SabaPivot/repro-are-two-datasets-close-enough-with-statistical-significance-a-kernel-distributional-closen,m>10,dWuxvV7ekd,6,6,False,verified,verified,verified,True
ProCreations/repro-agentselect-narrative-agent-recommendation,m>10,qC9FEfYjai,1,6,False,verified,verified,verified,True
ProCreations/repro-agentselect-narrative-agent-recommendation,m>10,qC9FEfYjai,2,6,False,verified,verified,verified,True
ProCreations/repro-agentselect-narrative-agent-recommendation,m>10,qC9FEfYjai,3,6,False,verified,verified,verified,True
ProCreations/repro-agentselect-narrative-agent-recommendation,m>10,qC9FEfYjai,4,6,False,verified,verified,verified,True
ProCreations/repro-agentselect-narrative-agent-recommendation,m>10,qC9FEfYjai,5,6,False,verified,verified,verified,True
ProCreations/repro-agentselect-narrative-agent-recommendation,m>10,qC9FEfYjai,6,6,False,verified,verified,verified,True
Edd16/icml2026-iPjuUQbkfl-repro,m>10,iPjuUQbkfl,1,5,False,toy,toy,toy,True
Edd16/icml2026-iPjuUQbkfl-repro,m>10,iPjuUQbkfl,2,5,False,toy,toy,toy,True
Edd16/icml2026-iPjuUQbkfl-repro,m>10,iPjuUQbkfl,3,5,False,toy,toy,toy,True
Edd16/icml2026-iPjuUQbkfl-repro,m>10,iPjuUQbkfl,4,5,False,inconclusive,inconclusive,inconclusive,True
Edd16/icml2026-iPjuUQbkfl-repro,m>10,iPjuUQbkfl,5,5,False,inconclusive,inconclusive,inconclusive,True
DineshAI/tiF3tA5pau,m>10,tiF3tA5pau,1,6,False,toy,verified,verified,False
DineshAI/tiF3tA5pau,m>10,tiF3tA5pau,2,6,False,toy,verified,toy,False
DineshAI/tiF3tA5pau,m>10,tiF3tA5pau,3,6,False,verified,verified,verified,True
DineshAI/tiF3tA5pau,m>10,tiF3tA5pau,4,6,False,verified,verified,verified,True
DineshAI/tiF3tA5pau,m>10,tiF3tA5pau,5,6,False,verified,verified,verified,True
DineshAI/tiF3tA5pau,m>10,tiF3tA5pau,6,6,False,verified,verified,verified,True
michaldobiezynski/repro-attention-s-forward-pass-and-frank-wolfe,m>10,zrn7rRuvhW,1,5,False,falsified,falsified,falsified,True
michaldobiezynski/repro-attention-s-forward-pass-and-frank-wolfe,m>10,zrn7rRuvhW,2,5,False,verified,verified,verified,True
michaldobiezynski/repro-attention-s-forward-pass-and-frank-wolfe,m>10,zrn7rRuvhW,3,5,False,verified,verified,verified,True
michaldobiezynski/repro-attention-s-forward-pass-and-frank-wolfe,m>10,zrn7rRuvhW,4,5,False,verified,verified,verified,True
michaldobiezynski/repro-attention-s-forward-pass-and-frank-wolfe,m>10,zrn7rRuvhW,5,5,False,verified,verified,verified,True
ProCreations/repro-full-batch-gd-one-pass-sgd-single-index-native,m>10,QItZDBVCT0,1,5,False,verified,verified,verified,True
ProCreations/repro-full-batch-gd-one-pass-sgd-single-index-native,m>10,QItZDBVCT0,2,5,False,verified,verified,verified,True
ProCreations/repro-full-batch-gd-one-pass-sgd-single-index-native,m>10,QItZDBVCT0,3,5,False,toy,verified,verified,False
ProCreations/repro-full-batch-gd-one-pass-sgd-single-index-native,m>10,QItZDBVCT0,4,5,False,toy,verified,verified,False
ProCreations/repro-full-batch-gd-one-pass-sgd-single-index-native,m>10,QItZDBVCT0,5,5,False,verified,verified,verified,True
prarabdhmisra/Peim0KY6ty,m>10,Peim0KY6ty,1,6,False,verified,verified,verified,True
prarabdhmisra/Peim0KY6ty,m>10,Peim0KY6ty,2,6,False,verified,verified,verified,True
prarabdhmisra/Peim0KY6ty,m>10,Peim0KY6ty,3,6,False,verified,verified,verified,True
prarabdhmisra/Peim0KY6ty,m>10,Peim0KY6ty,4,6,False,verified,verified,verified,True
prarabdhmisra/Peim0KY6ty,m>10,Peim0KY6ty,5,6,False,verified,verified,verified,True
prarabdhmisra/Peim0KY6ty,m>10,Peim0KY6ty,6,6,False,verified,verified,verified,True
neonforestmist/repro-semi-knockoffs,m>10,Xf9hJMGwDd,1,6,False,verified,verified,verified,True
neonforestmist/repro-semi-knockoffs,m>10,Xf9hJMGwDd,2,6,False,verified,verified,verified,True
neonforestmist/repro-semi-knockoffs,m>10,Xf9hJMGwDd,3,6,False,verified,verified,verified,True
neonforestmist/repro-semi-knockoffs,m>10,Xf9hJMGwDd,4,6,False,verified,verified,verified,True
neonforestmist/repro-semi-knockoffs,m>10,Xf9hJMGwDd,5,6,False,verified,verified,verified,True
neonforestmist/repro-semi-knockoffs,m>10,Xf9hJMGwDd,6,6,False,verified,verified,verified,True
RyeCatcher/repro-minimax-learning-of-interpretable-factored-stochastic-policies-from-conjoint-data-with-unc,m>10,GJblFvJcMb,1,6,False,toy,toy,toy,True
RyeCatcher/repro-minimax-learning-of-interpretable-factored-stochastic-policies-from-conjoint-data-with-unc,m>10,GJblFvJcMb,2,6,False,toy,toy,toy,True
RyeCatcher/repro-minimax-learning-of-interpretable-factored-stochastic-policies-from-conjoint-data-with-unc,m>10,GJblFvJcMb,3,6,False,toy,toy,inconclusive,True
RyeCatcher/repro-minimax-learning-of-interpretable-factored-stochastic-policies-from-conjoint-data-with-unc,m>10,GJblFvJcMb,4,6,False,verified,verified,verified,True
RyeCatcher/repro-minimax-learning-of-interpretable-factored-stochastic-policies-from-conjoint-data-with-unc,m>10,GJblFvJcMb,5,6,False,toy,toy,inconclusive,True
RyeCatcher/repro-minimax-learning-of-interpretable-factored-stochastic-policies-from-conjoint-data-with-unc,m>10,GJblFvJcMb,6,6,False,toy,toy,inconclusive,True
Srishti280992/repro-allocating-variance-to-maximize-expectation,m>10,vqxprtjuKH,1,6,False,verified,verified,verified,True
Srishti280992/repro-allocating-variance-to-maximize-expectation,m>10,vqxprtjuKH,2,6,False,verified,verified,toy,True
Srishti280992/repro-allocating-variance-to-maximize-expectation,m>10,vqxprtjuKH,3,6,False,verified,verified,verified,True
Srishti280992/repro-allocating-variance-to-maximize-expectation,m>10,vqxprtjuKH,4,6,False,verified,verified,verified,True
Srishti280992/repro-allocating-variance-to-maximize-expectation,m>10,vqxprtjuKH,5,6,False,verified,verified,verified,True
Srishti280992/repro-allocating-variance-to-maximize-expectation,m>10,vqxprtjuKH,6,6,False,verified,verified,verified,True
ParetoOptimal/repro-jnv4sl4yzh,m>10,jNv4sl4YZH,1,6,False,verified,verified,verified,True
ParetoOptimal/repro-jnv4sl4yzh,m>10,jNv4sl4YZH,2,6,False,verified,verified,verified,True
ParetoOptimal/repro-jnv4sl4yzh,m>10,jNv4sl4YZH,3,6,False,verified,verified,verified,True
ParetoOptimal/repro-jnv4sl4yzh,m>10,jNv4sl4YZH,4,6,False,verified,verified,verified,True
ParetoOptimal/repro-jnv4sl4yzh,m>10,jNv4sl4YZH,5,6,False,verified,verified,verified,True
ParetoOptimal/repro-jnv4sl4yzh,m>10,jNv4sl4YZH,6,6,False,verified,verified,verified,True
michaldobiezynski/repro-the-implicit-bias-of-steepest-descent-with-mini-batch-stochastic-gradient,m>10,OT9cxeWbEO,1,6,False,verified,verified,verified,True
michaldobiezynski/repro-the-implicit-bias-of-steepest-descent-with-mini-batch-stochastic-gradient,m>10,OT9cxeWbEO,2,6,False,verified,verified,verified,True
michaldobiezynski/repro-the-implicit-bias-of-steepest-descent-with-mini-batch-stochastic-gradient,m>10,OT9cxeWbEO,3,6,False,inconclusive,inconclusive,inconclusive,True
michaldobiezynski/repro-the-implicit-bias-of-steepest-descent-with-mini-batch-stochastic-gradient,m>10,OT9cxeWbEO,4,6,False,verified,verified,verified,True
michaldobiezynski/repro-the-implicit-bias-of-steepest-descent-with-mini-batch-stochastic-gradient,m>10,OT9cxeWbEO,5,6,False,verified,verified,verified,True
michaldobiezynski/repro-the-implicit-bias-of-steepest-descent-with-mini-batch-stochastic-gradient,m>10,OT9cxeWbEO,6,6,False,verified,verified,verified,True
michaldobiezynski/repro-why-agentic-theorem-prover-works-a-statistical-provability-theory-of,m>10,hAQZl57Nvx,1,6,False,verified,verified,verified,True
michaldobiezynski/repro-why-agentic-theorem-prover-works-a-statistical-provability-theory-of,m>10,hAQZl57Nvx,2,6,False,verified,verified,verified,True
michaldobiezynski/repro-why-agentic-theorem-prover-works-a-statistical-provability-theory-of,m>10,hAQZl57Nvx,3,6,False,verified,verified,verified,True
michaldobiezynski/repro-why-agentic-theorem-prover-works-a-statistical-provability-theory-of,m>10,hAQZl57Nvx,4,6,False,verified,verified,verified,True
michaldobiezynski/repro-why-agentic-theorem-prover-works-a-statistical-provability-theory-of,m>10,hAQZl57Nvx,5,6,False,verified,verified,verified,True
michaldobiezynski/repro-why-agentic-theorem-prover-works-a-statistical-provability-theory-of,m>10,hAQZl57Nvx,6,6,False,verified,verified,verified,True
DineshAI/ANVg7NnupP,m>10,ANVg7NnupP,1,5,False,verified,verified,verified,True
DineshAI/ANVg7NnupP,m>10,ANVg7NnupP,2,5,False,verified,verified,verified,True
DineshAI/ANVg7NnupP,m>10,ANVg7NnupP,3,5,False,inconclusive,toy,verified,False
DineshAI/ANVg7NnupP,m>10,ANVg7NnupP,4,5,False,verified,verified,verified,True
DineshAI/ANVg7NnupP,m>10,ANVg7NnupP,5,5,False,verified,verified,verified,True
vissutagunawan/5nNNVY8NW4,m>10,5nNNVY8NW4,1,5,False,verified,verified,verified,True
vissutagunawan/5nNNVY8NW4,m>10,5nNNVY8NW4,2,5,False,verified,verified,verified,True
vissutagunawan/5nNNVY8NW4,m>10,5nNNVY8NW4,3,5,False,inconclusive,verified,inconclusive,False
vissutagunawan/5nNNVY8NW4,m>10,5nNNVY8NW4,4,5,False,verified,verified,verified,True
vissutagunawan/5nNNVY8NW4,m>10,5nNNVY8NW4,5,5,False,inconclusive,inconclusive,inconclusive,True
DineshAI/h2uxKKK4WZ,m>10,h2uxKKK4WZ,1,6,False,verified,verified,verified,True
DineshAI/h2uxKKK4WZ,m>10,h2uxKKK4WZ,2,6,False,verified,verified,verified,True
DineshAI/h2uxKKK4WZ,m>10,h2uxKKK4WZ,3,6,False,verified,verified,verified,True
DineshAI/h2uxKKK4WZ,m>10,h2uxKKK4WZ,4,6,False,verified,verified,verified,True
DineshAI/h2uxKKK4WZ,m>10,h2uxKKK4WZ,5,6,False,verified,verified,verified,True
DineshAI/h2uxKKK4WZ,m>10,h2uxKKK4WZ,6,6,False,verified,verified,verified,True
Storm1t/repro-a-tight-theory-of-error-feedback-algorithms-in-distributed-optimization,m>10,dyRD6lBH8K,1,6,False,toy,toy,verified,True
Storm1t/repro-a-tight-theory-of-error-feedback-algorithms-in-distributed-optimization,m>10,dyRD6lBH8K,2,6,False,toy,toy,verified,True
Storm1t/repro-a-tight-theory-of-error-feedback-algorithms-in-distributed-optimization,m>10,dyRD6lBH8K,3,6,False,verified,verified,verified,True
Storm1t/repro-a-tight-theory-of-error-feedback-algorithms-in-distributed-optimization,m>10,dyRD6lBH8K,4,6,False,toy,toy,verified,True
Storm1t/repro-a-tight-theory-of-error-feedback-algorithms-in-distributed-optimization,m>10,dyRD6lBH8K,5,6,False,toy,toy,verified,True
Storm1t/repro-a-tight-theory-of-error-feedback-algorithms-in-distributed-optimization,m>10,dyRD6lBH8K,6,6,False,toy,toy,verified,True
tomyimkc/repro-provably-data-driven-lagrangian-relaxation-for-mixed-integer-linear-programming,m>10,OwLuqetJuB,1,6,False,toy,toy,verified,True
tomyimkc/repro-provably-data-driven-lagrangian-relaxation-for-mixed-integer-linear-programming,m>10,OwLuqetJuB,2,6,False,toy,toy,verified,True
tomyimkc/repro-provably-data-driven-lagrangian-relaxation-for-mixed-integer-linear-programming,m>10,OwLuqetJuB,3,6,False,toy,toy,verified,True
tomyimkc/repro-provably-data-driven-lagrangian-relaxation-for-mixed-integer-linear-programming,m>10,OwLuqetJuB,4,6,False,toy,toy,verified,True
tomyimkc/repro-provably-data-driven-lagrangian-relaxation-for-mixed-integer-linear-programming,m>10,OwLuqetJuB,5,6,False,toy,toy,verified,True
tomyimkc/repro-provably-data-driven-lagrangian-relaxation-for-mixed-integer-linear-programming,m>10,OwLuqetJuB,6,6,False,verified,verified,verified,True
neonforestmist/spectral-knowledge-transfer-repro,m>10,ykWN4LG9vE,1,5,False,inconclusive,inconclusive,toy,True
neonforestmist/spectral-knowledge-transfer-repro,m>10,ykWN4LG9vE,2,5,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/spectral-knowledge-transfer-repro,m>10,ykWN4LG9vE,3,5,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/spectral-knowledge-transfer-repro,m>10,ykWN4LG9vE,4,5,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/spectral-knowledge-transfer-repro,m>10,ykWN4LG9vE,5,5,False,inconclusive,inconclusive,inconclusive,True
Deepakkambala/repro-improved-convergence-analysis-of-topology-dependence-in-decentralized-sgd,m>10,pYI0WjV5iM,1,6,False,toy,toy,inconclusive,True
Deepakkambala/repro-improved-convergence-analysis-of-topology-dependence-in-decentralized-sgd,m>10,pYI0WjV5iM,2,6,False,verified,verified,toy,True
Deepakkambala/repro-improved-convergence-analysis-of-topology-dependence-in-decentralized-sgd,m>10,pYI0WjV5iM,3,6,False,toy,toy,inconclusive,True
Deepakkambala/repro-improved-convergence-analysis-of-topology-dependence-in-decentralized-sgd,m>10,pYI0WjV5iM,4,6,False,verified,verified,verified,True
Deepakkambala/repro-improved-convergence-analysis-of-topology-dependence-in-decentralized-sgd,m>10,pYI0WjV5iM,5,6,False,toy,toy,toy,True
Deepakkambala/repro-improved-convergence-analysis-of-topology-dependence-in-decentralized-sgd,m>10,pYI0WjV5iM,6,6,False,inconclusive,inconclusive,inconclusive,True
DineshAI/mOcTXKawFY,m>10,mOcTXKawFY,1,6,False,verified,verified,verified,True
DineshAI/mOcTXKawFY,m>10,mOcTXKawFY,2,6,False,verified,verified,verified,True
DineshAI/mOcTXKawFY,m>10,mOcTXKawFY,3,6,False,verified,verified,verified,True
DineshAI/mOcTXKawFY,m>10,mOcTXKawFY,4,6,False,verified,verified,verified,True
DineshAI/mOcTXKawFY,m>10,mOcTXKawFY,5,6,False,verified,verified,verified,True
DineshAI/mOcTXKawFY,m>10,mOcTXKawFY,6,6,False,toy,falsified,falsified,False
DineshAI/KJq0iScNM6,m>10,KJq0iScNM6,1,5,False,verified,verified,verified,True
DineshAI/KJq0iScNM6,m>10,KJq0iScNM6,2,5,False,verified,verified,verified,True
DineshAI/KJq0iScNM6,m>10,KJq0iScNM6,3,5,False,verified,verified,verified,True
DineshAI/KJq0iScNM6,m>10,KJq0iScNM6,4,5,False,verified,verified,verified,True
DineshAI/KJq0iScNM6,m>10,KJq0iScNM6,5,5,False,falsified,falsified,inconclusive,True
DineshAI/FaGn04tvzq,m>10,FaGn04tvzq,1,6,False,verified,verified,verified,True
DineshAI/FaGn04tvzq,m>10,FaGn04tvzq,2,6,False,verified,verified,verified,True
DineshAI/FaGn04tvzq,m>10,FaGn04tvzq,3,6,False,verified,verified,verified,True
DineshAI/FaGn04tvzq,m>10,FaGn04tvzq,4,6,False,inconclusive,verified,verified,False
DineshAI/FaGn04tvzq,m>10,FaGn04tvzq,5,6,False,verified,verified,verified,True
DineshAI/FaGn04tvzq,m>10,FaGn04tvzq,6,6,False,verified,verified,verified,True
Srishti280992/repro-caffnet-hard-constraint-affine-neural-networks,m>10,20hdQQQrA4,1,5,False,verified,verified,verified,True
Srishti280992/repro-caffnet-hard-constraint-affine-neural-networks,m>10,20hdQQQrA4,2,5,False,verified,verified,verified,True
Srishti280992/repro-caffnet-hard-constraint-affine-neural-networks,m>10,20hdQQQrA4,3,5,False,verified,verified,verified,True
Srishti280992/repro-caffnet-hard-constraint-affine-neural-networks,m>10,20hdQQQrA4,4,5,False,toy,falsified,toy,False
Srishti280992/repro-caffnet-hard-constraint-affine-neural-networks,m>10,20hdQQQrA4,5,5,False,toy,toy,toy,True
agharsallah/ma1ludna3s-logbook,m>10,MA1LUDNA3s,1,6,False,verified,verified,verified,True
agharsallah/ma1ludna3s-logbook,m>10,MA1LUDNA3s,2,6,False,verified,verified,verified,True
agharsallah/ma1ludna3s-logbook,m>10,MA1LUDNA3s,3,6,False,verified,verified,verified,True
agharsallah/ma1ludna3s-logbook,m>10,MA1LUDNA3s,4,6,False,verified,verified,verified,True
agharsallah/ma1ludna3s-logbook,m>10,MA1LUDNA3s,5,6,False,verified,verified,verified,True
agharsallah/ma1ludna3s-logbook,m>10,MA1LUDNA3s,6,6,False,verified,verified,verified,True
